ID,surveyID,ID2015,GroupID,RA,Dec,z,StellarMass,tag,CC
26018,-1,918360,-1,      150.32071,        2.69094,        0.39520,       10.24751,-1,       -1.00000
26019,-1,918957,-1,      150.32047,        2.69397,        0.50250,        9.60146,-1,       -1.00000
26020,-1,894909,-1,      150.31816,        2.65835,        0.49470,        9.25221,-1,       -1.00000
26021,-1,922651,-1,      150.31816,        2.69822,        0.39550,       10.17189,-1,       -1.00000
26022,-1,892820,-1,      150.31632,        2.65478,        0.79530,       10.66930,-1,       -1.00000
26023,-1,907698,-1,      150.31593,        2.67543,        0.24860,       10.33919,-1,       -1.00000
26024,-1,879919,-1,      150.31064,        2.63346,        0.24890,        8.97270,-1,       -1.00000
26025,-1,891779,-1,      150.30737,        2.65265,        0.39720,        9.45714,-1,       -1.00000
26026,-1,914464,-1,      150.30704,        2.68778,        0.37450,        9.35326,-1,       -1.00000
26027,-1,910760,-1,      150.30461,        2.68244,        0.74000,        9.59912,-1,       -1.00000
26028,-1,918048,-1,      150.30324,        2.69392,        0.62050,        8.92542,-1,       -1.00000
26029,-1,883282,-1,      150.30286,        2.63830,        0.74920,       10.83620,-1,       -1.00000
26030,-1,894044,-1,      150.30243,        2.65405,        0.33230,       10.41213,-1,       -1.00000
26031,-1,903765,-1,      150.30131,        2.67051,        0.35970,       10.01261,-1,       -1.00000
26032,-1,892474,-1,      150.29613,        2.65372,        0.92400,       10.84580,-1,       -1.00000
26033,-1,886887,-1,      150.29523,        2.64495,        0.67490,       10.35159,-1,       -1.00000
26034,-1,911803,-1,      150.29275,        2.68440,        0.37300,        8.99684,-1,       -1.00000
26035,-1,877843,-1,      150.29112,        2.62927,        0.10570,        8.71456,-1,       -1.00000
26036,-1,919131,-1,      150.29071,        2.69439,        0.57960,       10.35843,-1,       -1.00000
26037,-1,910540,-1,      150.28979,        2.67880,        0.26660,       10.04098,-1,       -1.00000
26038,-1,903193,-1,      150.28644,        2.67002,        0.68240,       10.14559,-1,       -1.00000
26039,-1,881984,-1,      150.28458,        2.63626,        0.49480,       10.27875,-1,       -1.00000
26040,-1,906802,-1,      150.28413,        2.67912,        0.41760,       10.27528,-1,       -1.00000
26041,-1,893184,-1,      150.28203,        2.65447,        0.67530,        9.82477,-1,       -1.00000
26042,-1,910343,-1,      150.28168,        2.67997,        0.68220,       10.72489,-1,       -1.00000
26043,-1,876073,-1,      150.27969,        2.63011,        0.37440,       10.68343,-1,       -1.00000
26044,-1,894261,-1,      150.27855,        2.65509,        0.45050,       10.23629,-1,       -1.00000
26045,-1,898807,-1,      150.27849,        2.66402,        0.29060,        9.48728,-1,       -1.00000
26046,-1,876184,-1,      150.27823,        2.62707,        0.85360,       11.00502,-1,       -1.00000
26047,-1,899670,-1,      150.27452,        2.66465,        0.17350,        8.85528,-1,       -1.00000
26048,-1,890498,-1,      150.27431,        2.64956,        0.67630,       10.63125,-1,       -1.00000
26049,-1,880282,-1,      150.27397,        2.63186,        0.85180,       11.10208,-1,       -1.00000
26050,-1,910187,-1,      150.27322,        2.67951,        0.67140,       10.79942,-1,       -1.00000
26051,-1,905090,-1,      150.27310,        2.67421,        0.95790,        9.83481,-1,       -1.00000
26052,-1,894266,-1,      150.27293,        2.65646,        0.22060,        9.13104,-1,       -1.00000
26053,-1,914756,-1,      150.27158,        2.68823,        0.85130,        9.79467,-1,       -1.00000
26054,-1,908086,-1,      150.27109,        2.67509,        0.26770,       10.44839,-1,       -1.00000
26055,-1,912333,-1,      150.27095,        2.68468,        0.21980,        8.26676,-1,       -1.00000
26056,-1,885131,-1,      150.27057,        2.64110,        0.61000,       10.78088,-1,       -1.00000
26057,-1,900188,-1,      150.26930,        2.66453,        0.34680,       10.69933,-1,       -1.00000
26058,-1,877551,-1,      150.26894,        2.62956,        0.88530,       10.56882,-1,       -1.00000
26059,-1,902517,-1,      150.26785,        2.66729,        0.67720,       10.61946,-1,       -1.00000
26060,-1,902158,-1,      150.26755,        2.66988,        0.73840,        9.73015,-1,       -1.00000
26061,-1,900342,-1,      150.26697,        2.66617,        0.67250,       10.05794,-1,       -1.00000
26062,-1,898451,-1,      150.26550,        2.66184,        0.34780,       10.10766,-1,       -1.00000
26063,-1,904279,-1,      150.26433,        2.66976,        0.26600,       10.10994,-1,       -1.00000
26064,-1,905649,-1,      150.26427,        2.67258,        0.26540,       10.40166,-1,       -1.00000
26065,-1,908215,-1,      150.26410,        2.67573,        0.34760,       10.08182,-1,       -1.00000
26066,-1,904883,-1,      150.26332,        2.67192,        0.26630,       10.97706,-1,       -1.00000
26067,-1,904278,-1,      150.26257,        2.67084,        0.27000,       10.57772,-1,       -1.00000
26068,-1,902789,-1,      150.26247,        2.66865,        0.85300,        9.71048,-1,       -1.00000
26069,-1,894884,-1,      150.26221,        2.65797,        0.34810,        9.04938,-1,       -1.00000
26070,-1,881892,-1,      150.26015,        2.63682,        0.26630,        8.79597,-1,       -1.00000
26071,-1,892306,-1,      150.25882,        2.65369,        0.26690,        8.78537,-1,       -1.00000
26072,-1,897016,-1,      150.25850,        2.66021,        0.67810,       10.58777,-1,       -1.00000
26073,-1,917221,-1,      150.25458,        2.68934,        0.36900,       10.83975,-1,       -1.00000
26074,-1,914913,-1,      150.25446,        2.68774,        0.34580,        9.27304,-1,       -1.00000
26075,-1,914914,-1,      150.25349,        2.68779,        0.65370,       10.63288,-1,       -1.00000
26076,-1,916121,-1,      150.25214,        2.69077,        0.50200,        9.40496,-1,       -1.00000
26077,-1,907121,-1,      150.25082,        2.67615,        0.66150,       10.21895,-1,       -1.00000
26078,-1,883917,-1,      150.24994,        2.64295,        0.89360,        8.23967,-1,       -1.00000
26079,-1,896607,-1,      150.24937,        2.65787,        0.24910,        9.38597,-1,       -1.00000
26080,-1,918267,-1,      150.24794,        2.69337,        0.39780,       10.23907,-1,       -1.00000
26081,-1,893324,-1,      150.24690,        2.65941,        0.26660,        9.97694,-1,       -1.00000
26082,-1,885590,-1,      150.24582,        2.64025,        0.48900,       10.47552,-1,       -1.00000
26083,-1,906809,-1,      150.24405,        2.67624,        0.97780,        9.74432,-1,       -1.00000
26084,-1,910331,-1,      150.24370,        2.68142,        0.66100,       10.11056,-1,       -1.00000
26085,-1,895583,-1,      150.24263,        2.65852,        0.69560,       10.79736,-1,       -1.00000
26086,-1,914532,-1,      150.23900,        2.68673,        0.12020,        9.61687,-1,       -1.00000
26087,-1,905835,-1,      150.23675,        2.67558,        0.65220,        9.66030,-1,       -1.00000
26088,-1,894794,-1,      150.23314,        2.65511,        0.73830,       10.85317,-1,       -1.00000
26089,-1,896266,-1,      150.23230,        2.65750,        0.65360,       10.93644,-1,       -1.00000
26090,-1,902846,-1,      150.23044,        2.66978,        0.33480,        9.37631,-1,       -1.00000
26091,-1,891663,-1,      150.22704,        2.65142,        0.26820,       10.69065,-1,       -1.00000
26092,-1,893782,-1,      150.22638,        2.65593,        0.36730,        8.89567,-1,       -1.00000
26093,-1,891636,-1,      150.22481,        2.64964,        0.26910,       10.31826,-1,       -1.00000
26094,-1,898278,-1,      150.22456,        2.65946,        0.26720,        9.37218,-1,       -1.00000
26095,-1,894308,-1,      150.22287,        2.65738,        0.52570,        9.22280,-1,       -1.00000
26096,-1,913268,-1,      150.22209,        2.68548,        0.89390,       10.77746,-1,       -1.00000
26097,-1,886343,-1,      150.22110,        2.64497,        0.26670,        8.81978,-1,       -1.00000
26098,-1,913075,-1,      150.21793,        2.68583,        0.48040,        9.74089,-1,       -1.00000
26099,-1,909380,-1,      150.21495,        2.68034,        0.72990,       10.35040,-1,       -1.00000
26100,-1,909179,-1,      150.21394,        2.67868,        0.72990,       10.90617,-1,       -1.00000
26101,-1,920650,-1,      150.21024,        2.69684,        0.52690,        9.96621,-1,       -1.00000
26102,-1,882910,-1,      150.20905,        2.63804,        0.48120,       10.23448,-1,       -1.00000
26103,-1,883946,-1,      150.20676,        2.64000,        0.10820,        8.41856,-1,       -1.00000
26104,-1,912106,-1,      150.20554,        2.68191,        0.53050,       10.83951,-1,       -1.00000
26105,-1,921324,-1,      150.20535,        2.69610,        0.53480,       10.03337,-1,       -1.00000
26106,-1,889467,-1,      150.20364,        2.64692,        0.47010,        9.86529,-1,       -1.00000
26107,-1,885914,-1,      150.20254,        2.64401,        0.47010,        9.51519,-1,       -1.00000
26108,-1,902935,-1,      150.20252,        2.67017,        0.41970,        9.65022,-1,       -1.00000
26109,-1,905208,-1,      150.20187,        2.67396,        0.35950,        9.28211,-1,       -1.00000
26110,-1,910307,-1,      150.19930,        2.68003,        0.24960,        8.91307,-1,       -1.00000
26111,-1,902182,-1,      150.19890,        2.66850,        0.33970,        9.40247,-1,       -1.00000
26112,-1,896878,-1,      150.19876,        2.67035,        0.16730,        8.41391,-1,       -1.00000
26113,-1,892707,-1,      150.19623,        2.65847,        0.15110,        8.88957,-1,       -1.00000
26114,-1,914430,-1,      150.19457,        2.68452,        0.72530,       10.57490,-1,       -1.00000
26115,-1,892293,-1,      150.19354,        2.65334,        0.25030,       10.34205,-1,       -1.00000
26116,-1,912412,-1,      150.19232,        2.68503,        0.24820,        9.46250,-1,       -1.00000
26117,-1,911300,-1,      150.19183,        2.68488,        0.24970,       10.66374,-1,       -1.00000
26118,-1,923827,-1,      150.19163,        2.69951,        0.60950,       10.87189,-1,       -1.00000
26119,-1,906890,-1,      150.18982,        2.67613,        0.74570,       10.22748,-1,       -1.00000
26120,-1,922955,-1,      150.18909,        2.69970,        0.68230,       10.57651,-1,       -1.00000
26121,-1,919603,-1,      150.18819,        2.69251,        0.60990,       10.69984,-1,       -1.00000
26122,-1,903965,-1,      150.18677,        2.67072,        0.24990,       10.30358,-1,       -1.00000
26123,-1,910201,-1,      150.18547,        2.68078,        0.12280,        7.91702,-1,       -1.00000
26124,-1,920809,-1,      150.18507,        2.69540,        0.61200,       10.65926,-1,       -1.00000
26125,-1,892280,-1,      150.18173,        2.64682,        0.74760,        9.98752,-1,       -1.00000
26126,-1,915967,-1,      150.17780,        2.69018,        0.25940,        8.75153,-1,       -1.00000
26127,-1,892254,-1,      150.17545,        2.64740,        0.70670,       10.41894,-1,       -1.00000
26128,-1,877448,-1,      150.16856,        2.62849,        0.31340,        9.19359,-1,       -1.00000
26129,-1,882446,-1,      150.16678,        2.63675,        0.31160,       10.11543,-1,       -1.00000
26130,-1,878997,-1,      150.16568,        2.63166,        0.60900,        9.89344,-1,       -1.00000
26131,-1,879491,-1,      150.16461,        2.63174,        0.73200,       10.14615,-1,       -1.00000
26132,-1,912755,-1,      150.16376,        2.68464,        0.80080,       10.06534,-1,       -1.00000
26133,-1,923235,-1,      150.16025,        2.69930,        0.30410,       10.47049,-1,       -1.00000
26134,-1,896478,-1,      150.15962,        2.65740,        0.43380,        9.54519,-1,       -1.00000
26135,-1,891765,-1,      150.15942,        2.65177,        0.43380,       11.09620,-1,       -1.00000
26136,-1,884170,-1,      150.15935,        2.64050,        0.70690,       10.13057,-1,       -1.00000
26137,-1,888864,-1,      150.15733,        2.64872,        0.85220,        9.63501,-1,       -1.00000
26138,-1,880506,-1,      150.15715,        2.63382,        0.70100,       10.59105,-1,       -1.00000
26139,-1,885847,-1,      150.15538,        2.64298,        0.31240,        9.79300,-1,       -1.00000
26140,-1,881393,-1,      150.15424,        2.63387,        0.47990,       10.29130,-1,       -1.00000
26141,-1,920709,-1,      150.15378,        2.69878,        0.35140,       10.83951,-1,       -1.00000
26142,-1,876880,-1,      150.15326,        2.62791,        0.75320,       10.55869,-1,       -1.00000
26143,-1,888656,-1,      150.15187,        2.64795,        0.31310,        9.03488,-1,       -1.00000
26144,-1,916619,-1,      150.15076,        2.69033,        0.94350,       10.90579,-1,       -1.00000
26145,-1,916531,-1,      150.15025,        2.69108,        0.39800,        9.94653,-1,       -1.00000
26146,-1,906258,-1,      150.14800,        2.67440,        0.28040,       10.13434,-1,       -1.00000
26147,-1,893339,-1,      150.14767,        2.65364,        0.70690,       11.07002,-1,       -1.00000
26148,-1,892717,-1,      150.14740,        2.65435,        0.74710,        9.92534,-1,       -1.00000
26149,-1,885336,-1,      150.14690,        2.64117,        0.94270,       10.23084,-1,       -1.00000
26150,-1,919377,-1,      150.14638,        2.69211,        0.94250,       11.05997,-1,       -1.00000
26151,-1,921175,-1,      150.14618,        2.69847,        0.34970,       11.25068,-1,       -1.00000
26152,-1,896705,-1,      150.14577,        2.65847,        0.43810,        9.65025,-1,       -1.00000
26153,-1,919387,-1,      150.14574,        2.69537,        0.34880,       10.86520,-1,       -1.00000
26154,-1,906613,-1,      150.14468,        2.67480,        0.34440,        9.72535,-1,       -1.00000
26155,-1,911190,-1,      150.14336,        2.68683,        0.34510,       11.39810,-1,       -1.00000
26156,-1,905195,-1,      150.14209,        2.67138,        0.36880,       10.57002,-1,       -1.00000
26157,-1,895032,-1,      150.14029,        2.65900,        0.34730,        9.95428,-1,       -1.00000
26158,-1,893656,-1,      150.13939,        2.65482,        0.70320,       11.38135,-1,       -1.00000
26159,-1,894342,-1,      150.13888,        2.65596,        0.70430,        9.75477,-1,       -1.00000
26160,-1,925241,-1,      150.13863,        2.70293,        0.35330,        9.80106,-1,       -1.00000
26161,-1,897502,-1,      150.13693,        2.65925,        0.72520,        9.99385,-1,       -1.00000
26162,-1,888332,-1,      150.13592,        2.64702,        0.36020,        8.81227,-1,       -1.00000
26163,-1,906488,-1,      150.13579,        2.67275,        0.72850,       11.17034,-1,       -1.00000
26164,-1,918795,-1,      150.13495,        2.69295,        0.92630,       10.77697,-1,       -1.00000
26165,-1,892931,-1,      150.13437,        2.65936,        0.82680,       10.57078,-1,       -1.00000
26166,-1,879366,-1,      150.13379,        2.63071,        0.72460,       10.96571,-1,       -1.00000
26167,-1,917856,-1,      150.13303,        2.68980,        0.68200,       11.00683,-1,       -1.00000
26168,-1,877267,-1,      150.13275,        2.62936,        0.72550,        9.21380,-1,       -1.00000
26169,-1,922513,-1,      150.13229,        2.70102,        0.35220,       10.21585,-1,       -1.00000
26170,-1,913830,-1,      150.13197,        2.68669,        0.69580,       10.03481,-1,       -1.00000
26171,-1,915875,-1,      150.13176,        2.68978,        0.24970,        8.40606,-1,       -1.00000
26172,-1,889576,-1,      150.13054,        2.64639,        0.38250,        9.69332,-1,       -1.00000
26173,-1,903824,-1,      150.13054,        2.67072,        0.70810,       10.29267,-1,       -1.00000
26174,-1,920547,-1,      150.13028,        2.69729,        0.26320,        9.30740,-1,       -1.00000
26175,-1,881244,-1,      150.12999,        2.63466,        0.97900,       10.91029,-1,       -1.00000
26176,-1,886589,-1,      150.12953,        2.64640,        0.30640,        9.18402,-1,       -1.00000
26177,-1,918828,-1,      150.12953,        2.69408,        0.35060,       10.54129,-1,       -1.00000
26178,-1,902831,-1,      150.12344,        2.67172,        0.34460,       10.68067,-1,       -1.00000
26179,-1,904856,-1,      150.12311,        2.67442,        0.68180,        9.94407,-1,       -1.00000
26180,-1,924227,-1,      150.12140,        2.70261,        0.34920,        8.99828,-1,       -1.00000
26181,-1,922796,-1,      150.11839,        2.69925,        0.70140,       11.09045,-1,       -1.00000
26182,-1,884004,-1,      150.11800,        2.63775,        0.72690,       10.88042,-1,       -1.00000
26183,-1,900603,-1,      150.11789,        2.66896,        0.34920,       10.47040,-1,       -1.00000
26184,-1,901584,-1,      150.11784,        2.68426,        0.34880,       11.46152,-1,       -1.00000
26185,-1,906843,-1,      150.11687,        2.67659,        0.77370,       10.02196,-1,       -1.00000
26186,-1,918606,-1,      150.11526,        2.69384,        0.34890,        9.27260,-1,       -1.00000
26187,-1,884932,-1,      150.11409,        2.64027,        0.56000,       10.80536,-1,       -1.00000
26188,-1,878079,-1,      150.11325,        2.62938,        0.51450,       10.33190,-1,       -1.00000
26189,-1,889512,-1,      150.11256,        2.65057,        0.34590,       10.62285,-1,       -1.00000
26190,-1,911920,-1,      150.11221,        2.68327,        0.34830,       10.16143,-1,       -1.00000
26191,-1,879230,-1,      150.11166,        2.63035,        0.58220,       10.60302,-1,       -1.00000
26192,-1,920224,-1,      150.10922,        2.69531,        0.34290,        9.34208,-1,       -1.00000
26193,-1,912101,-1,      150.10870,        2.68423,        0.35130,        9.84197,-1,       -1.00000
26194,-1,909385,-1,      150.10825,        2.67772,        0.34000,        9.65910,-1,       -1.00000
26195,-1,920711,-1,      150.10802,        2.69555,        0.34910,       10.51669,-1,       -1.00000
26196,-1,886737,-1,      150.10649,        2.65299,        0.18650,        9.49411,-1,       -1.00000
26197,-1,901910,-1,      150.10640,        2.66662,        0.50260,       10.26822,-1,       -1.00000
26198,-1,915370,-1,      150.10597,        2.68918,        0.73340,       10.57910,-1,       -1.00000
26199,-1,894059,-1,      150.10443,        2.65581,        0.28100,       10.04569,-1,       -1.00000
26200,-1,921623,-1,      150.10254,        2.69748,        0.69430,       10.39590,-1,       -1.00000
26201,-1,910799,-1,      150.10243,        2.68105,        0.30680,       10.11543,-1,       -1.00000
26202,-1,880788,-1,      150.10152,        2.63425,        0.66820,       10.24855,-1,       -1.00000
26203,-1,907349,-1,      150.10107,        2.67558,        0.35220,        9.96083,-1,       -1.00000
26204,-1,886497,-1,      150.09944,        2.64332,        0.51690,       10.42594,-1,       -1.00000
26205,-1,879592,-1,      150.09769,        2.63270,        0.51420,       10.42812,-1,       -1.00000
26206,-1,914576,-1,      150.09737,        2.68770,        0.43220,        9.39023,-1,       -1.00000
26207,-1,904043,-1,      150.09727,        2.67042,        0.26670,       10.12404,-1,       -1.00000
26208,-1,918555,-1,      150.09703,        2.69287,        0.70720,        9.85341,-1,       -1.00000
26209,-1,885287,-1,      150.09688,        2.64172,        0.51590,        9.86743,-1,       -1.00000
26210,-1,896793,-1,      150.09560,        2.66142,        0.34820,       11.45621,-1,       -1.00000
26211,-1,881826,-1,      150.09543,        2.63538,        0.16580,        8.60559,-1,       -1.00000
26212,-1,888670,-1,      150.09412,        2.64655,        0.51510,        9.95731,-1,       -1.00000
26213,-1,892821,-1,      150.09361,        2.65208,        0.34780,       10.62226,-1,       -1.00000
26214,-1,907067,-1,      150.09222,        2.67694,        0.51880,       10.08978,-1,       -1.00000
26215,-1,876828,-1,      150.09213,        2.62808,        0.69520,       10.04944,-1,       -1.00000
26216,-1,914876,-1,      150.09128,        2.68717,        0.73170,       10.61937,-1,       -1.00000
26217,-1,876994,-1,      150.08916,        2.62834,        0.18970,        8.17468,-1,       -1.00000
26218,-1,914981,-1,      150.08707,        2.68674,        0.16540,        8.91493,-1,       -1.00000
26219,-1,903578,-1,      150.08688,        2.67167,        0.66730,       10.62768,-1,       -1.00000
26220,-1,907860,-1,      150.08659,        2.67731,        0.73880,        9.40514,-1,       -1.00000
26221,-1,880174,-1,      150.08545,        2.63171,        0.34760,       10.10229,-1,       -1.00000
26222,-1,880947,-1,      150.08530,        2.63483,        0.34830,       10.80920,-1,       -1.00000
26223,-1,891167,-1,      150.08476,        2.65008,        0.74460,       11.06756,-1,       -1.00000
26224,-1,885947,-1,      150.08435,        2.64235,        0.94650,       11.10871,-1,       -1.00000
26225,-1,885431,-1,      150.08389,        2.64059,        0.74620,       10.46255,-1,       -1.00000
26226,-1,893322,-1,      150.08209,        2.65716,        0.69580,       11.02326,-1,       -1.00000
26227,-1,890429,-1,      150.08205,        2.65026,        0.53750,        9.70563,-1,       -1.00000
26228,-1,888843,-1,      150.08022,        2.64775,        0.50430,        9.38993,-1,       -1.00000
26229,-1,882379,-1,      150.07935,        2.63743,        0.25960,        8.78264,-1,       -1.00000
26230,-1,916846,-1,      150.07875,        2.68921,        0.34810,       10.55566,-1,       -1.00000
26231,-1,883929,-1,      150.07594,        2.63827,        0.94360,       11.22020,-1,       -1.00000
26232,-1,885897,-1,      150.07593,        2.64210,        0.55080,       10.68990,-1,       -1.00000
26233,-1,908449,-1,      150.07422,        2.67673,        0.25960,       10.13306,-1,       -1.00000
26234,-1,887372,-1,      150.07404,        2.64506,        0.34840,        9.89284,-1,       -1.00000
26235,-1,879192,-1,      150.07285,        2.63248,        0.94190,        9.86927,-1,       -1.00000
26236,-1,916866,-1,      150.07262,        2.69143,        0.73750,       10.06164,-1,       -1.00000
26237,-1,884914,-1,      150.07237,        2.63935,        0.94200,       11.02811,-1,       -1.00000
26238,-1,915344,-1,      150.07237,        2.68949,        0.66350,        9.42251,-1,       -1.00000
26239,-1,908011,-1,      150.07123,        2.67515,        0.34630,        9.92757,-1,       -1.00000
26240,-1,897351,-1,      150.07069,        2.65909,        0.80170,       10.28130,-1,       -1.00000
26241,-1,882234,-1,      150.06988,        2.63639,        0.51760,        9.53646,-1,       -1.00000
26242,-1,921194,-1,      150.06972,        2.69776,        0.39940,        8.97454,-1,       -1.00000
26243,-1,902430,-1,      150.06961,        2.66815,        0.69600,       10.58438,-1,       -1.00000
26244,-1,898222,-1,      150.06804,        2.66165,        0.43840,       10.18996,-1,       -1.00000
26245,-1,922586,-1,      150.06781,        2.69810,        0.56040,       10.91521,-1,       -1.00000
26246,-1,885972,-1,      150.06661,        2.64253,        0.69270,       10.47843,-1,       -1.00000
26247,-1,905838,-1,      150.06534,        2.67481,        0.69890,       10.23802,-1,       -1.00000
26248,-1,889994,-1,      150.06485,        2.65351,        0.98390,       11.27661,-1,       -1.00000
26249,-1,921695,-1,      150.06213,        2.69615,        0.66680,       10.82319,-1,       -1.00000
26250,-1,892998,-1,      150.06206,        2.65945,        0.43820,       11.25236,-1,       -1.00000
26251,-1,890018,-1,      150.06064,        2.64796,        0.43630,       10.33798,-1,       -1.00000
26252,-1,888172,-1,      150.05820,        2.64504,        0.69680,       10.94819,-1,       -1.00000
26253,-1,892500,-1,      150.05019,        2.65389,        0.58060,       10.12797,-1,       -1.00000
26254,-1,877123,-1,      150.04845,        2.62783,        0.68020,       10.05614,-1,       -1.00000
26255,-1,878551,-1,      150.04627,        2.63044,        0.12040,        8.73391,-1,       -1.00000
26256,-1,876075,-1,      150.04593,        2.63230,        0.12040,        9.98600,-1,       -1.00000
26257,-1,885966,-1,      150.04353,        2.64436,        0.69670,       10.27829,-1,       -1.00000
26258,-1,918082,-1,      150.04147,        2.69210,        0.24120,        9.88059,-1,       -1.00000
26259,-1,882079,-1,      150.04123,        2.63479,        0.73470,       11.06916,-1,       -1.00000
26260,-1,911454,-1,      150.03777,        2.68354,        0.10650,        7.96006,-1,       -1.00000
26261,-1,897005,-1,      150.03699,        2.65946,        0.43910,       10.40849,-1,       -1.00000
26262,-1,914895,-1,      150.03651,        2.68690,        0.73800,       10.01344,-1,       -1.00000
26263,-1,886223,-1,      150.03645,        2.64405,        0.50470,       10.22217,-1,       -1.00000
26264,-1,887270,-1,      150.03628,        2.64486,        0.74320,       10.90987,-1,       -1.00000
26265,-1,895568,-1,      150.03618,        2.65799,        0.94340,       11.01305,-1,       -1.00000
26266,-1,924042,-1,      150.03557,        2.70032,        0.50350,        9.68430,-1,       -1.00000
26267,-1,922401,-1,      150.03508,        2.69866,        0.64670,       10.63690,-1,       -1.00000
26268,-1,911502,-1,      150.03471,        2.68352,        0.25900,        8.68239,-1,       -1.00000
26269,-1,884940,-1,      150.03427,        2.64113,        0.51730,       10.15713,-1,       -1.00000
26270,-1,913282,-1,      150.03014,        2.68400,        0.72190,       11.13607,-1,       -1.00000
26271,-1,916083,-1,      150.02858,        2.68879,        0.33200,       10.21504,-1,       -1.00000
26272,-1,898609,-1,      150.02811,        2.66394,        0.24960,        8.77752,-1,       -1.00000
26273,-1,902394,-1,      150.02734,        2.66836,        0.21760,        9.26987,-1,       -1.00000
26274,-1,917219,-1,      150.02701,        2.68955,        0.10610,        8.75424,-1,       -1.00000
26275,-1,917219,-1,      150.02683,        2.68950,        0.10630,        8.75600,-1,       -1.00000
26276,-1,921328,-1,      150.02582,        2.69754,        0.71000,       10.66707,-1,       -1.00000
26277,-1,900477,-1,      150.02286,        2.66736,        0.21910,       10.72929,-1,       -1.00000
26278,-1,912887,-1,      150.02266,        2.68298,        0.42890,       10.76505,-1,       -1.00000
26279,-1,879589,-1,      150.02208,        2.63143,        0.34230,       10.57954,-1,       -1.00000
26280,-1,909912,-1,      150.01703,        2.67964,        0.73600,       10.85834,-1,       -1.00000
26281,-1,923464,-1,      150.01500,        2.70134,        0.68550,       10.51318,-1,       -1.00000
26282,-1,919522,-1,      150.01491,        2.69553,        0.80000,       10.49779,-1,       -1.00000
26283,-1,907301,-1,      150.01456,        2.67684,        0.63170,        9.75678,-1,       -1.00000
26284,-1,893699,-1,      150.01373,        2.65450,        0.89210,       11.10590,-1,       -1.00000
26285,-1,907177,-1,      150.01234,        2.67682,        0.42810,        9.55361,-1,       -1.00000
26286,-1,920734,-1,      150.01237,        2.69701,        0.69500,       10.11943,-1,       -1.00000
26287,-1,917053,-1,      150.01218,        2.69078,        0.50190,       10.23668,-1,       -1.00000
26288,-1,897849,-1,      150.01128,        2.66249,        0.52600,        9.13230,-1,       -1.00000
26289,-1,916139,-1,      150.01123,        2.68831,        0.53130,       11.25219,-1,       -1.00000
26290,-1,900475,-1,      150.01119,        2.66399,        0.24910,       10.30269,-1,       -1.00000
26291,-1,918090,-1,      150.01100,        2.69282,        0.73430,       10.22000,-1,       -1.00000
26292,-1,912439,-1,      150.01007,        2.68438,        0.66950,        9.89537,-1,       -1.00000
26293,-1,877655,-1,      150.00981,        2.62970,        0.51470,        9.42748,-1,       -1.00000
26294,-1,910165,-1,      150.00926,        2.68163,        0.66980,        9.96942,-1,       -1.00000
26295,-1,891766,-1,      150.00882,        2.65113,        0.21840,        9.86482,-1,       -1.00000
26296,-1,905650,-1,      150.00691,        2.67482,        0.61440,        9.87086,-1,       -1.00000
26297,-1,881839,-1,      150.00618,        2.63707,        0.12250,        8.11716,-1,       -1.00000
26298,-1,908539,-1,      150.00482,        2.67668,        0.63130,       10.92858,-1,       -1.00000
26299,-1,880457,-1,      150.00462,        2.63275,        0.67690,       11.17669,-1,       -1.00000
26300,-1,896593,-1,      150.00340,        2.65999,        0.16560,        8.68565,-1,       -1.00000
26301,-1,913439,-1,      150.00262,        2.68546,        0.73470,       10.79670,-1,       -1.00000
26302,-1,878355,-1,      150.00244,        2.63057,        0.67620,        9.94487,-1,       -1.00000
26303,-1,895246,-1,      150.00227,        2.65642,        0.50050,       10.83330,-1,       -1.00000
26304,-1,921201,-1,      149.99880,        2.69742,        0.71060,       10.47179,-1,       -1.00000
26305,-1,892521,-1,      149.99811,        2.65106,        0.73690,       10.50255,-1,       -1.00000
26306,-1,892521,-1,      149.99780,        2.65135,        0.67760,       10.34240,-1,       -1.00000
26307,-1,888985,-1,      149.99730,        2.64686,        0.27090,        9.21510,-1,       -1.00000
26308,-1,883115,-1,      149.99704,        2.63637,        0.30880,        9.44229,-1,       -1.00000
26309,-1,921136,-1,      149.99675,        2.69753,        0.73320,       10.82659,-1,       -1.00000
26310,-1,915652,-1,      149.99599,        2.68995,        0.64740,        9.86002,-1,       -1.00000
26311,-1,887605,-1,      149.99468,        2.64391,        0.73130,       11.08237,-1,       -1.00000
26312,-1,923086,-1,      149.99393,        2.69979,        0.72770,        9.27619,-1,       -1.00000
26313,-1,911610,-1,      149.98828,        2.68397,        0.73490,        9.65598,-1,       -1.00000
26314,-1,892844,-1,      149.98714,        2.65391,        0.89110,       11.00511,-1,       -1.00000
26315,-1,879112,-1,      149.98697,        2.63226,        0.70050,       10.55013,-1,       -1.00000
26316,-1,903935,-1,      149.98657,        2.67170,        0.53760,        9.82060,-1,       -1.00000
26317,-1,882353,-1,      149.98610,        2.63624,        0.34730,       10.96308,-1,       -1.00000
26318,-1,909283,-1,      149.98462,        2.67905,        0.67760,       10.54077,-1,       -1.00000
26319,-1,895563,-1,      149.98445,        2.65959,        0.73560,        9.50204,-1,       -1.00000
26320,-1,914677,-1,      149.98352,        2.68893,        0.44590,        9.01756,-1,       -1.00000
