GroupID,cenID,cenID2015,RA_avg,Dec_avg,z_avg,HaloMass,GroupTag,Richness
5929,6916,727837,      149.84129,        2.40108,        0.75630,       12.20084,0,1
5930,6917,706550,      149.84177,        2.36704,        0.85450,       12.08439,0,1
5931,6918,664197,      149.84222,        2.30340,        0.53140,       12.68583,0,1
5932,6919,652341,      149.84241,        2.30055,        0.26100,       12.41047,0,1
5933,6920,748229,      149.84315,        2.43124,        0.42630,       11.78862,0,1
5934,6921,719223,      149.84471,        2.38811,        0.73390,       11.93850,0,1
5935,6922,757571,      149.84502,        2.44836,        0.37230,       11.13616,0,1
5936,6923,732898,      149.83876,        2.40995,        0.73218,       13.30172,0,5
5937,6928,718966,      149.84610,        2.38751,        0.69240,       11.50121,0,1
5938,6929,720979,      149.84618,        2.39018,        0.70120,       12.09502,0,1
5939,6930,726344,      149.84703,        2.39802,        0.20660,       11.12124,0,1
5940,6931,687206,      149.84857,        2.34439,        0.35740,       11.74884,0,1
5941,6932,728470,      149.84891,        2.40179,        0.36000,       11.78606,0,1
5942,6933,661281,      149.83463,        2.30530,        0.33360,       12.04966,0,3
5943,6936,720234,      149.84921,        2.38944,        0.75900,       12.05413,0,1
5944,6937,707643,      149.84956,        2.36817,        0.42700,       12.32698,0,1
5945,6938,669634,      149.84531,        2.31663,        0.35770,       12.08680,0,2
5946,6940,671799,      149.83458,        2.31769,        0.37287,       13.01684,1,5
5947,6945,666893,      149.84810,        2.31332,        0.74143,       12.84863,0,2
5948,6947,670534,      149.85083,        2.31681,        0.83350,       11.85670,0,1
5949,6948,761223,      149.85062,        2.45204,        0.71315,       12.27998,0,2
5950,6950,736900,      149.85113,        2.41492,        0.60410,       12.17181,0,1
5951,6951,720788,      149.85268,        2.38978,        0.72860,       12.15983,0,1
5952,6952,727980,      149.85292,        2.40230,        0.73280,       12.85055,0,1
5953,6953,725550,      149.84078,        2.39786,        0.66810,       12.77329,0,4
5954,6957,752045,      149.85364,        2.43758,        0.60480,       11.37176,0,1
5955,6958,701038,      149.85348,        2.35768,        0.60391,       12.55352,0,2
5956,6960,687637,      149.85416,        2.33817,        0.56980,       11.59801,0,1
5957,6961,677495,      149.85451,        2.32658,        0.67620,       11.81145,0,1
5958,6962,684366,      149.85461,        2.33528,        0.31230,       11.58723,0,1
5959,6963,759727,      149.85393,        2.44852,        0.53087,       11.88353,0,2
5960,6965,752620,      149.85510,        2.43987,        0.73310,       11.65498,0,1
5961,6966,683214,      149.85539,        2.33404,        0.42710,       11.36311,0,1
5962,6967,658211,      149.85586,        2.29529,        0.60620,       11.55202,0,1
5963,6968,676046,      149.85608,        2.32438,        0.16570,       10.90862,0,1
5964,6969,698782,      149.85617,        2.35576,        0.31290,       11.25090,0,1
5965,6970,697530,      149.85684,        2.35552,        0.93640,       12.31824,0,1
5966,6971,713186,      149.85782,        2.37807,        0.52900,       12.13746,0,1
5967,6972,681580,      149.85878,        2.33026,        0.12330,       11.07682,0,1
5968,6973,764740,      149.85924,        2.45793,        0.37990,       11.26145,0,1
5969,6974,662923,      149.85983,        2.30494,        0.10780,       11.19770,0,1
5970,6975,690527,      149.85972,        2.34382,        0.73925,       11.83116,0,2
5971,6977,712261,      149.86085,        2.38047,        0.42540,       12.80060,0,1
5972,6978,670618,      149.86094,        2.31560,        0.42543,       11.78049,0,2
5973,6980,737798,      149.85638,        2.41763,        0.92502,       12.52251,0,3
5974,6983,663079,      149.86234,        2.30164,        0.28190,       11.74464,0,1
5975,6984,691132,      149.86308,        2.34629,        0.37200,       11.13313,0,1
5976,6985,772085,      149.85757,        2.46432,        0.72995,       12.45998,0,2
5977,6987,690488,      149.86320,        2.34556,        0.69170,       11.61068,0,1
5978,6988,667120,      149.86287,        2.30850,        0.37716,       12.07301,0,2
5979,6990,749681,      149.86339,        2.43483,        0.91080,       12.31155,0,1
5980,6991,699443,      149.86420,        2.35838,        0.13280,       10.96126,0,1
5981,6992,684877,      149.86528,        2.33415,        0.17420,       11.58332,0,1
5982,6993,686799,      149.86540,        2.33924,        0.89030,       11.61145,0,1
5983,6994,709557,      149.86546,        2.37344,        0.35912,       11.78405,0,3
5984,6997,721680,      149.86630,        2.39253,        0.24700,       10.89320,0,1
5985,6998,673547,      149.86659,        2.32468,        0.73323,       12.28910,0,2
5986,7000,682729,      149.86687,        2.33264,        0.34890,       11.70757,0,1
5987,7001,702508,      149.86717,        2.36249,        0.89420,       12.14187,0,1
5988,7002,717531,      149.86780,        2.38509,        0.85370,       11.87592,0,1
5989,7003,661600,      149.86912,        2.30127,        0.38070,       12.21998,0,1
5990,7004,706799,      149.86942,        2.36687,        0.37980,       11.86242,0,1
5991,7005,754001,      149.86987,        2.44117,        0.28420,       11.54065,0,1
5992,7006,754751,      149.87003,        2.44309,        0.33280,       12.05841,0,1
5993,7007,745655,      149.87076,        2.42690,        0.16610,       11.74769,0,1
5994,7008,758701,      149.87410,        2.44886,        0.73120,       11.68211,0,1
5995,7009,760210,      149.87550,        2.45212,        0.26520,       10.95928,0,1
5996,7010,703507,      149.87662,        2.36534,        0.35630,       11.25869,0,1
5997,7011,726738,      149.87674,        2.40360,        0.21950,       12.41997,0,1
5998,7012,741318,      149.87676,        2.42207,        0.73080,       11.68211,0,1
5999,7013,724156,      149.87747,        2.39668,        0.25930,       11.08154,0,1
6000,7014,695064,      149.87752,        2.35223,        0.77750,       12.00419,0,1
6001,7015,736368,      149.87856,        2.41460,        0.94020,       12.07955,0,1
6002,7016,682274,      149.87956,        2.33324,        0.28250,       11.28849,0,1
6003,7017,763882,      149.87968,        2.45628,        0.39620,       11.75560,0,1
6004,7018,762808,      149.87979,        2.45684,        0.10155,       11.61295,0,2
6005,7020,755390,      149.87932,        2.44345,        0.42626,       12.18963,0,3
6006,7023,672434,      149.88101,        2.31762,        0.73290,       12.80497,0,1
6007,7024,686548,      149.88113,        2.34029,        0.41490,       11.21353,0,1
6008,7025,711388,      149.88176,        2.37423,        0.92590,       11.82032,0,1
6009,7026,709010,      149.88205,        2.37258,        0.80100,       12.23647,0,1
6010,7027,685745,      149.87282,        2.33717,        0.35974,       12.44261,0,3
6011,7030,669204,      149.88310,        2.31541,        0.86350,       11.65537,0,1
6012,7031,711355,      149.88305,        2.37407,        0.95900,       13.21271,0,2
6013,7033,760955,      149.88348,        2.45019,        0.36110,       12.48864,0,1
6014,7034,765857,      149.88402,        2.45838,        0.33280,       11.70755,0,1
6015,7035,730700,      149.88426,        2.40673,        0.40600,       11.51473,0,1
6016,7036,732676,      149.88448,        2.40997,        0.73040,       11.57091,0,1
6017,7037,755938,      149.87349,        2.44580,        0.35827,       13.39836,0,10
6018,7047,707756,      149.88592,        2.37093,        0.47780,       11.31150,0,1
6019,7048,674346,      149.88728,        2.32254,        0.26450,       11.05867,0,1
6020,7049,737580,      149.88826,        2.41686,        0.69230,       11.77167,0,1
6021,7050,664593,      149.88939,        2.30795,        0.67680,       11.90267,0,1
6022,7051,658132,      149.88647,        2.29731,        0.89374,       12.48113,0,2
6023,7053,742517,      149.89035,        2.42496,        0.62720,       11.56016,0,1
6024,7054,732150,      149.89061,        2.40713,        0.86410,       12.87836,0,1
6025,7055,701694,      149.88868,        2.35736,        0.89139,       13.17950,0,2
6026,7057,725259,      149.89108,        2.39696,        0.73200,       12.11746,0,1
6027,7058,731110,      149.88646,        2.39440,        0.35917,       11.84690,0,3
6028,7061,689516,      149.89339,        2.34405,        0.75340,       12.14898,0,1
6029,7062,676096,      149.89493,        2.32504,        0.26160,       11.03626,0,1
6030,7063,745069,      149.89584,        2.42868,        0.35790,       11.53076,0,1
6031,7064,724188,      149.89600,        2.39567,        0.12440,       10.91733,0,1
6032,7065,741508,      149.89630,        2.42333,        0.28230,       11.11549,0,1
6033,7066,734750,      149.89841,        2.41037,        0.34690,       12.22139,0,1
6034,7067,678989,      149.90124,        2.32898,        0.34460,       11.27791,0,1
6035,7068,742374,      149.90198,        2.42438,        0.55470,       11.59058,0,1
6036,7069,745881,      149.90245,        2.42849,        0.66600,       11.55105,0,1
6037,7070,758666,      149.90590,        2.44722,        0.34190,       12.34903,1,2
6038,7072,726857,      149.90321,        2.39801,        0.75860,       12.34843,0,1
6039,7073,753745,      149.90338,        2.43897,        0.41470,       12.32206,0,1
6040,7074,734648,      149.90220,        2.41406,        0.73178,       12.50592,0,2
6041,7076,734313,      149.90200,        2.41058,        0.67685,       12.27099,0,2
6042,7078,737293,      149.90527,        2.41295,        0.53229,       12.27185,0,2
6043,7080,673600,      149.90564,        2.31827,        0.92680,       12.74175,0,1
6044,7081,726514,      149.90602,        2.40066,        0.59570,       11.48884,0,1
6045,7082,756392,      149.90681,        2.44548,        0.79990,       11.73852,0,1
6046,7083,737316,      149.90686,        2.41433,        0.66840,       12.48317,0,1
6047,7084,702603,      149.90700,        2.36288,        0.89040,       12.35007,0,1
6048,7085,657773,      149.90698,        2.29815,        0.92990,       11.76609,0,1
6049,7086,658635,      149.90736,        2.29749,        0.78890,       12.33935,0,1
6050,7087,708928,      149.90696,        2.37224,        0.48020,       12.04843,1,2
6051,7089,706343,      149.90797,        2.36888,        0.85150,       12.24322,0,1
6052,7090,761302,      149.90814,        2.45223,        0.53030,       11.94542,0,1
6053,7091,665055,      149.91002,        2.30784,        0.17430,       11.75707,0,1
6054,7092,681983,      149.91124,        2.33272,        0.26980,       11.10539,0,1
6055,7093,654579,      149.91242,        2.29337,        0.69080,       11.35324,0,1
6056,7094,713446,      149.91281,        2.38051,        0.47030,       12.00907,0,1
6057,7095,660791,      149.91286,        2.30400,        0.70400,       11.57700,0,1
6058,7096,714287,      149.91131,        2.38138,        0.72436,       12.77048,0,2
6059,7098,731918,      149.91348,        2.40603,        0.22450,       11.32210,0,1
6060,7099,728671,      149.91499,        2.40359,        0.21910,       10.99405,0,1
6061,7100,736275,      149.91577,        2.41581,        0.94310,       11.89304,0,1
6062,7101,761121,      149.91586,        2.45336,        0.90850,       12.24466,0,1
6063,7102,715296,      149.91359,        2.38154,        0.89268,       13.32588,0,4
6064,7106,684084,      149.91948,        2.33624,        0.94290,       12.26792,0,1
6065,7107,743634,      149.91096,        2.42690,        0.56883,       12.01092,0,2
6066,7109,754882,      149.92032,        2.44322,        0.36850,       11.67931,0,1
6067,7110,666245,      149.92085,        2.30686,        0.92770,       11.81272,0,1
6068,7111,696009,      149.91364,        2.34837,        0.49079,       13.02921,0,7
6069,7118,678122,      149.92174,        2.32800,        0.89130,       11.70144,0,1
6070,7119,706160,      149.92246,        2.36892,        0.60650,       11.80564,0,1
6071,7120,745193,      149.92255,        2.42819,        0.99380,       12.54343,0,1
6072,7121,743738,      149.92378,        2.42688,        0.89210,       11.62830,0,1
6073,7122,702763,      149.92433,        2.36163,        0.73150,       12.72714,0,4
6074,7126,706388,      149.92551,        2.36984,        0.35710,       11.28105,0,1
6075,7127,765962,      149.92566,        2.45953,        0.50100,       12.10079,0,1
6076,7128,749668,      149.92598,        2.43347,        0.22490,       11.24153,0,1
6077,7129,713445,      149.92654,        2.38039,        0.37970,       11.07511,0,1
6078,7130,741553,      149.92708,        2.42269,        0.22190,       11.05539,0,1
6079,7131,704178,      149.92865,        2.36626,        0.93570,       11.89822,0,1
6080,7132,664876,      149.93065,        2.30912,        0.78850,       11.41282,0,1
6081,7133,667381,      149.93115,        2.31202,        0.36040,       11.31414,0,1
6082,7134,701147,      149.93338,        2.36174,        0.89300,       12.01468,0,1
6083,7135,672329,      149.93356,        2.32021,        0.69110,       11.78616,0,1
6084,7136,708027,      149.93373,        2.37215,        0.85880,       11.62566,0,1
6085,7137,685714,      149.93453,        2.33569,        0.69360,       11.85750,0,1
6086,7138,753049,      149.93587,        2.44058,        0.99210,       12.14122,0,1
6087,7139,757291,      149.93661,        2.44746,        0.69410,       12.26400,0,1
6088,7140,662652,      149.93661,        2.30158,        0.25150,       11.86380,0,1
6089,7141,668065,      149.93707,        2.31227,        0.51690,       11.92797,0,1
6090,7142,748150,      149.93822,        2.43329,        0.67880,       11.93376,0,1
6091,7143,739282,      149.93808,        2.41915,        0.25960,       11.14394,1,2
6092,7145,677421,      149.93878,        2.32754,        0.73330,       11.45965,0,1
6093,7146,741459,      149.92023,        2.41883,        0.13048,       11.74460,1,3
6094,7149,655052,      149.94047,        2.29306,        0.37940,       11.79244,0,1
